[0T] Urinary System -- Body system (Urinary System) within ICD-10-PCS section 'Medical and Surgical'. Aggregator of root-operation tables for this body system.
[0T1] Urinary System, Bypass -- Altering the route of passage of the contents of a tubular body part
[0TNB7ZZ] Release Bladder, Via Natural or Artificial Opening -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNB8ZZ] Release Bladder, Via Natural or Artificial Opening Endoscopic -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNC0ZZ] Release Bladder Neck, Open Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNC3ZZ] Release Bladder Neck, Percutaneous Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNC4ZZ] Release Bladder Neck, Percutaneous Endoscopic Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNC7ZZ] Release Bladder Neck, Via Natural or Artificial Opening -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNC8ZZ] Release Bladder Neck, Via Natural or Artificial Opening Endoscopic -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TND0ZZ] Release Urethra, Open Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TND3ZZ] Release Urethra, Percutaneous Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TND4ZZ] Release Urethra, Percutaneous Endoscopic Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TND7ZZ] Release Urethra, Via Natural or Artificial Opening -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TND8ZZ] Release Urethra, Via Natural or Artificial Opening Endoscopic -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TNDXZZ] Release Urethra, External Approach -- Freeing a body part from an abnormal physical constraint by cutting or by the use of force
[0TP] Urinary System, Removal -- Taking out or off a device from a body part
[0TP500Z] Removal of Drainage Device from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP502Z] Removal of Monitoring Device from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP503Z] Removal of Infusion Device from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP507Z] Removal of Autologous Tissue Substitute from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP50CZ] Removal of Extraluminal Device from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP50DZ] Removal of Intraluminal Device from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP50JZ] Removal of Synthetic Substitute from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP50KZ] Removal of Nonautologous Tissue Substitute from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP50YZ] Removal of Other Device from Kidney, Open Approach -- Taking out or off a device from a body part
[0TP530Z] Removal of Drainage Device from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP532Z] Removal of Monitoring Device from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP533Z] Removal of Infusion Device from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP537Z] Removal of Autologous Tissue Substitute from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP53CZ] Removal of Extraluminal Device from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP53DZ] Removal of Intraluminal Device from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP53JZ] Removal of Synthetic Substitute from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP53KZ] Removal of Nonautologous Tissue Substitute from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP53YZ] Removal of Other Device from Kidney, Percutaneous Approach -- Taking out or off a device from a body part
[0TP540Z] Removal of Drainage Device from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP542Z] Removal of Monitoring Device from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP543Z] Removal of Infusion Device from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP547Z] Removal of Autologous Tissue Substitute from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP54CZ] Removal of Extraluminal Device from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP54DZ] Removal of Intraluminal Device from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP54JZ] Removal of Synthetic Substitute from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP54KZ] Removal of Nonautologous Tissue Substitute from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP54YZ] Removal of Other Device from Kidney, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP570Z] Removal of Drainage Device from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP572Z] Removal of Monitoring Device from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP573Z] Removal of Infusion Device from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP577Z] Removal of Autologous Tissue Substitute from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP57CZ] Removal of Extraluminal Device from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP57DZ] Removal of Intraluminal Device from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP57JZ] Removal of Synthetic Substitute from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP57KZ] Removal of Nonautologous Tissue Substitute from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP57YZ] Removal of Other Device from Kidney, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP580Z] Removal of Drainage Device from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP582Z] Removal of Monitoring Device from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP583Z] Removal of Infusion Device from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP587Z] Removal of Autologous Tissue Substitute from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP58CZ] Removal of Extraluminal Device from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP58DZ] Removal of Intraluminal Device from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP58JZ] Removal of Synthetic Substitute from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP58KZ] Removal of Nonautologous Tissue Substitute from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP58YZ] Removal of Other Device from Kidney, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP5X0Z] Removal of Drainage Device from Kidney, External Approach -- Taking out or off a device from a body part
[0TP5X2Z] Removal of Monitoring Device from Kidney, External Approach -- Taking out or off a device from a body part
[0TP5X3Z] Removal of Infusion Device from Kidney, External Approach -- Taking out or off a device from a body part
[0TP5XDZ] Removal of Intraluminal Device from Kidney, External Approach -- Taking out or off a device from a body part
[0TP900Z] Removal of Drainage Device from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP902Z] Removal of Monitoring Device from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP903Z] Removal of Infusion Device from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP907Z] Removal of Autologous Tissue Substitute from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP90CZ] Removal of Extraluminal Device from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP90DZ] Removal of Intraluminal Device from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP90JZ] Removal of Synthetic Substitute from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP90KZ] Removal of Nonautologous Tissue Substitute from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP90MZ] Removal of Stimulator Lead from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP90YZ] Removal of Other Device from Ureter, Open Approach -- Taking out or off a device from a body part
[0TP930Z] Removal of Drainage Device from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP932Z] Removal of Monitoring Device from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP933Z] Removal of Infusion Device from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP937Z] Removal of Autologous Tissue Substitute from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP93CZ] Removal of Extraluminal Device from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP93DZ] Removal of Intraluminal Device from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP93JZ] Removal of Synthetic Substitute from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP93KZ] Removal of Nonautologous Tissue Substitute from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP93MZ] Removal of Stimulator Lead from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP93YZ] Removal of Other Device from Ureter, Percutaneous Approach -- Taking out or off a device from a body part
[0TP940Z] Removal of Drainage Device from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP942Z] Removal of Monitoring Device from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP943Z] Removal of Infusion Device from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP947Z] Removal of Autologous Tissue Substitute from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP94CZ] Removal of Extraluminal Device from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP94DZ] Removal of Intraluminal Device from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP94JZ] Removal of Synthetic Substitute from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP94KZ] Removal of Nonautologous Tissue Substitute from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP94MZ] Removal of Stimulator Lead from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP94YZ] Removal of Other Device from Ureter, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TP970Z] Removal of Drainage Device from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP972Z] Removal of Monitoring Device from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP973Z] Removal of Infusion Device from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP977Z] Removal of Autologous Tissue Substitute from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP97CZ] Removal of Extraluminal Device from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP97DZ] Removal of Intraluminal Device from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP97JZ] Removal of Synthetic Substitute from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP97KZ] Removal of Nonautologous Tissue Substitute from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP97MZ] Removal of Stimulator Lead from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP97YZ] Removal of Other Device from Ureter, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TP980Z] Removal of Drainage Device from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP982Z] Removal of Monitoring Device from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP983Z] Removal of Infusion Device from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP987Z] Removal of Autologous Tissue Substitute from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP98CZ] Removal of Extraluminal Device from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP98DZ] Removal of Intraluminal Device from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP98JZ] Removal of Synthetic Substitute from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP98KZ] Removal of Nonautologous Tissue Substitute from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP98MZ] Removal of Stimulator Lead from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP98YZ] Removal of Other Device from Ureter, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TP9X0Z] Removal of Drainage Device from Ureter, External Approach -- Taking out or off a device from a body part
[0TP9X2Z] Removal of Monitoring Device from Ureter, External Approach -- Taking out or off a device from a body part
[0TP9X3Z] Removal of Infusion Device from Ureter, External Approach -- Taking out or off a device from a body part
[0TP9XDZ] Removal of Intraluminal Device from Ureter, External Approach -- Taking out or off a device from a body part
[0TP9XMZ] Removal of Stimulator Lead from Ureter, External Approach -- Taking out or off a device from a body part
[0TPB00Z] Removal of Drainage Device from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB02Z] Removal of Monitoring Device from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB03Z] Removal of Infusion Device from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB07Z] Removal of Autologous Tissue Substitute from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0CZ] Removal of Extraluminal Device from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0DZ] Removal of Intraluminal Device from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0JZ] Removal of Synthetic Substitute from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0KZ] Removal of Nonautologous Tissue Substitute from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0LZ] Removal of Artificial Sphincter from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0MZ] Removal of Stimulator Lead from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB0YZ] Removal of Other Device from Bladder, Open Approach -- Taking out or off a device from a body part
[0TPB30Z] Removal of Drainage Device from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB32Z] Removal of Monitoring Device from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB33Z] Removal of Infusion Device from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB37Z] Removal of Autologous Tissue Substitute from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3CZ] Removal of Extraluminal Device from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3DZ] Removal of Intraluminal Device from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3JZ] Removal of Synthetic Substitute from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3KZ] Removal of Nonautologous Tissue Substitute from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3LZ] Removal of Artificial Sphincter from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3MZ] Removal of Stimulator Lead from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB3YZ] Removal of Other Device from Bladder, Percutaneous Approach -- Taking out or off a device from a body part
[0TPB40Z] Removal of Drainage Device from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB42Z] Removal of Monitoring Device from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB43Z] Removal of Infusion Device from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB47Z] Removal of Autologous Tissue Substitute from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4CZ] Removal of Extraluminal Device from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4DZ] Removal of Intraluminal Device from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4JZ] Removal of Synthetic Substitute from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4KZ] Removal of Nonautologous Tissue Substitute from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4LZ] Removal of Artificial Sphincter from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4MZ] Removal of Stimulator Lead from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB4YZ] Removal of Other Device from Bladder, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPB70Z] Removal of Drainage Device from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB72Z] Removal of Monitoring Device from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB73Z] Removal of Infusion Device from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB77Z] Removal of Autologous Tissue Substitute from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7CZ] Removal of Extraluminal Device from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7DZ] Removal of Intraluminal Device from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7JZ] Removal of Synthetic Substitute from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7KZ] Removal of Nonautologous Tissue Substitute from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7LZ] Removal of Artificial Sphincter from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7MZ] Removal of Stimulator Lead from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB7YZ] Removal of Other Device from Bladder, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPB80Z] Removal of Drainage Device from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB82Z] Removal of Monitoring Device from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB83Z] Removal of Infusion Device from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB87Z] Removal of Autologous Tissue Substitute from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8CZ] Removal of Extraluminal Device from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8DZ] Removal of Intraluminal Device from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8JZ] Removal of Synthetic Substitute from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8KZ] Removal of Nonautologous Tissue Substitute from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8LZ] Removal of Artificial Sphincter from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8MZ] Removal of Stimulator Lead from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPB8YZ] Removal of Other Device from Bladder, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPBX0Z] Removal of Drainage Device from Bladder, External Approach -- Taking out or off a device from a body part
[0TPBX2Z] Removal of Monitoring Device from Bladder, External Approach -- Taking out or off a device from a body part
[0TPBX3Z] Removal of Infusion Device from Bladder, External Approach -- Taking out or off a device from a body part
[0TPBXDZ] Removal of Intraluminal Device from Bladder, External Approach -- Taking out or off a device from a body part
[0TPBXLZ] Removal of Artificial Sphincter from Bladder, External Approach -- Taking out or off a device from a body part
[0TPBXMZ] Removal of Stimulator Lead from Bladder, External Approach -- Taking out or off a device from a body part
[0TPD00Z] Removal of Drainage Device from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD02Z] Removal of Monitoring Device from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD03Z] Removal of Infusion Device from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD07Z] Removal of Autologous Tissue Substitute from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD0CZ] Removal of Extraluminal Device from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD0DZ] Removal of Intraluminal Device from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD0JZ] Removal of Synthetic Substitute from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD0KZ] Removal of Nonautologous Tissue Substitute from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD0LZ] Removal of Artificial Sphincter from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD0YZ] Removal of Other Device from Urethra, Open Approach -- Taking out or off a device from a body part
[0TPD30Z] Removal of Drainage Device from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD32Z] Removal of Monitoring Device from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD33Z] Removal of Infusion Device from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD37Z] Removal of Autologous Tissue Substitute from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD3CZ] Removal of Extraluminal Device from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD3DZ] Removal of Intraluminal Device from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD3JZ] Removal of Synthetic Substitute from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD3KZ] Removal of Nonautologous Tissue Substitute from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD3LZ] Removal of Artificial Sphincter from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD3YZ] Removal of Other Device from Urethra, Percutaneous Approach -- Taking out or off a device from a body part
[0TPD40Z] Removal of Drainage Device from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD42Z] Removal of Monitoring Device from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD43Z] Removal of Infusion Device from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD47Z] Removal of Autologous Tissue Substitute from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD4CZ] Removal of Extraluminal Device from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD4DZ] Removal of Intraluminal Device from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD4JZ] Removal of Synthetic Substitute from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD4KZ] Removal of Nonautologous Tissue Substitute from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD4LZ] Removal of Artificial Sphincter from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD4YZ] Removal of Other Device from Urethra, Percutaneous Endoscopic Approach -- Taking out or off a device from a body part
[0TPD70Z] Removal of Drainage Device from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD72Z] Removal of Monitoring Device from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD73Z] Removal of Infusion Device from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD77Z] Removal of Autologous Tissue Substitute from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD7CZ] Removal of Extraluminal Device from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD7DZ] Removal of Intraluminal Device from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD7JZ] Removal of Synthetic Substitute from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD7KZ] Removal of Nonautologous Tissue Substitute from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD7LZ] Removal of Artificial Sphincter from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD7YZ] Removal of Other Device from Urethra, Via Natural or Artificial Opening -- Taking out or off a device from a body part
[0TPD80Z] Removal of Drainage Device from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD82Z] Removal of Monitoring Device from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD83Z] Removal of Infusion Device from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD87Z] Removal of Autologous Tissue Substitute from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD8CZ] Removal of Extraluminal Device from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD8DZ] Removal of Intraluminal Device from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD8JZ] Removal of Synthetic Substitute from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD8KZ] Removal of Nonautologous Tissue Substitute from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD8LZ] Removal of Artificial Sphincter from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPD8YZ] Removal of Other Device from Urethra, Via Natural or Artificial Opening Endoscopic -- Taking out or off a device from a body part
[0TPDX0Z] Removal of Drainage Device from Urethra, External Approach -- Taking out or off a device from a body part
[0TPDX2Z] Removal of Monitoring Device from Urethra, External Approach -- Taking out or off a device from a body part
[0TPDX3Z] Removal of Infusion Device from Urethra, External Approach -- Taking out or off a device from a body part
[0TPDXDZ] Removal of Intraluminal Device from Urethra, External Approach -- Taking out or off a device from a body part
[0TPDXLZ] Removal of Artificial Sphincter from Urethra, External Approach -- Taking out or off a device from a body part
[0TQ] Urinary System, Repair -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ00ZZ] Repair Right Kidney, Open Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ03ZZ] Repair Right Kidney, Percutaneous Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ04ZZ] Repair Right Kidney, Percutaneous Endoscopic Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ07ZZ] Repair Right Kidney, Via Natural or Artificial Opening -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ08ZZ] Repair Right Kidney, Via Natural or Artificial Opening Endoscopic -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ10ZZ] Repair Left Kidney, Open Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ13ZZ] Repair Left Kidney, Percutaneous Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ14ZZ] Repair Left Kidney, Percutaneous Endoscopic Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ17ZZ] Repair Left Kidney, Via Natural or Artificial Opening -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ18ZZ] Repair Left Kidney, Via Natural or Artificial Opening Endoscopic -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ30ZZ] Repair Right Kidney Pelvis, Open Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ33ZZ] Repair Right Kidney Pelvis, Percutaneous Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ34ZZ] Repair Right Kidney Pelvis, Percutaneous Endoscopic Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ37ZZ] Repair Right Kidney Pelvis, Via Natural or Artificial Opening -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ38ZZ] Repair Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ40ZZ] Repair Left Kidney Pelvis, Open Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ43ZZ] Repair Left Kidney Pelvis, Percutaneous Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
[0TQ44ZZ] Repair Left Kidney Pelvis, Percutaneous Endoscopic Approach -- Restoring, to the extent possible, a body part to its normal anatomic structure and function
